dt,Durazno,Sarandi_del_yi,Polanco_del_yi,Sarandi_del_Yi_level,Durazno_level,Polanco_level,Sarandi_del_Yi_precipitation,Polanco_precipitation,Durazno_precipitation,Precipitaciones_IMERG_Durazno,Precipitaciones_MERRA_Durazno,Precipitaciones_IMERG_Polanco_del_Yi,Precipitaciones_MERRA_Polanco_del_Yi,Precipitaciones_IMERG_Sarandi_del_Yi,Precipitaciones_MERRA_Sarandi_del_Yi,humedad_suelo,Temperatura,ET
10/9/17,0.003,0.002,0.004,1.24,0.97,2.44,1.0,4.0,6.0,0.520948231,0.0,0.063142613,0.0,0.816246271,1.97e-12,0.1712269439683346,21.985114013571796,2.6909238394043955
8/21/17,0.0,0.0,0.0,1.48,2.21,3.89,0.0,0.0,0.0,0.0,0.000638072,0.0,0.000638072,0.0,0.006454065,0.16871815973847337,12.045694931707132,3.414352071175474
9/4/15,0.0,0.0,0.0,1.18,1.48,3.29,0.0,0.0,0.0,0.0,0.001405226,0.0,0.001405226,0.0,0.001499103,0.25176102841785253,9.998878700994787,2.514140146985891
5/24/16,0.0,0.0,0.0,1.2,0.85,2.87,0.0,0.0,0.0,0.017563032,0.002970546,0.067698181,0.002970546,0.091408506,0.002583303,0.24327912366498433,17.48032752222544,2.47119633935428
11/17/18,0.006,0.012,0.003,1.18,1.74,3.35,0.0,0.0,0.0,12.3610992,7.64e-18,13.9075661,7.64e-18,15.3343382,2.09e-18,0.28590739704155793,16.500619569900987,2.5874159242376806
7/21/16,0.0,0.0,0.0,1.3,2.97,4.15,0.0,0.0,0.0,0.0,0.074806809,0.0,0.074806809,0.0,0.155621767,0.31587614623178173,18.86884546449538,3.1076663334780643
11/18/17,0.0,0.0,0.0,1.17,0.31,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-13,0.20850376671962123,20.561597941474762,2.9055092463513996
1/28/17,0.0,0.0,0.0,1.14,0.36,2.24,0.0,0.0,0.0,0.0,4.26e-06,0.0,4.26e-06,0.0,2.33e-05,0.22701221174689207,21.120929076525904,3.0409154108106993
5/30/20,0.0,0.0,0.0,1.38,1.22,2.76,0.0,0.0,0.0,0.181427673,0.007610768,0.002573101,0.007610768,0.005597699,0.003244635,0.2571100462706092,20.021821468762077,3.898886858417682
8/20/19,0.0,0.0,0.0,1.56,1.15,3.08,0.0,0.0,0.0,0.084811069,0.0,0.422939897,0.0,0.140881181,2.12e-10,0.30392041840292355,16.595301322178933,3.9936832462585024
10/24/19,0.0,0.0,0.0,1.78,3.55,4.21,0.0,0.0,0.0,0.0,0.027425587,0.0,0.027425587,0.0,0.024434924,0.23136728437921183,28.964510540823113,2.4205405253956287
6/21/16,0.0,0.0,0.0,1.12,0.59,2.68,0.0,0.0,0.0,0.0,3.68e-07,0.0,3.68e-07,0.0,0.00025722,0.32888512398646763,15.626321595661688,3.270679707329065
11/9/18,0.0,0.0,0.0,1.06,0.07,1.81,0.0,0.0,0.0,0.064039089,0.0,1.00450826,0.0,0.0,4.13e-11,0.2551788718319145,22.162424083299307,3.499059068392058
9/26/15,0.002,0.001,0.001,4.49,3.08,4.27,8.0,6.0,6.0,0.04819572,0.012163818,0.038120367,0.012163818,0.599331796,0.02033785,0.14273949779912176,20.104371142094653,3.0109969487792676
4/25/16,0.009,0.009,0.005,2.45,9.26,7.74,6.0,0.0,0.0,11.2254,2.74e-05,4.72450733,2.74e-05,6.10426903,4.81e-05,0.29845133671435653,12.910634883459856,3.067728016067073
10/30/16,0.0,0.0,0.0,1.3,0.33,1.89,0.0,0.0,0.0,0.0,0.182282925,0.0,0.182282925,0.0,0.49738884,0.2240501204523492,18.405452023571154,2.9745886478897097
3/8/20,0.0,0.0,0.0,1.08,0.0,1.41,0.0,0.0,0.0,0.0,2.08e-12,0.0,2.08e-12,0.0,5.24e-08,0.24514348627249732,21.963094809310192,3.23526812147253
10/4/19,0.002,0.004,0.014,4.42,7.18,8.29,0.0,0.0,0.0,1.64626694,0.012341514,0.368438691,0.012341514,0.071773127,0.006444007,0.22325693550532402,13.638731223444786,3.9582946100537972
1/2/18,0.0,0.0,0.0,1.0175,0.0,1.57,5.0,0.0,0.0,0.0,0.002368726,0.0,0.002368726,0.0,0.000175548,0.32388225430630735,13.817810333564001,2.9212630040231073
8/5/19,0.0,0.0,0.0,1.51,0.99,2.83,0.0,0.0,0.0,0.0,6.14e-09,0.0,6.14e-09,0.0,5.33e-08,0.2965797849124998,12.376492393871839,2.440090732589966
8/3/17,0.0,0.0,0.0,2.05,2.97,4.41,0.0,0.0,0.0,0.0,6.79e-06,0.0,6.79e-06,0.0,0.008811057,0.1529966699127105,24.121844222906493,4.150915310647516
12/16/18,0.0,0.0,0.0,3.01,6.77,7.1525,0.0,0.0,0.0,0.793684423,0.018936396,1.31114054,0.018936396,0.544865251,0.014939904,0.2104250326523872,7.277009312103305,3.9065106212759555
9/23/17,0.0,0.0,0.0,1.41,1.81,3.55,0.0,0.0,0.0,0.0,4.31e-07,0.077676281,4.31e-07,0.002822075,2.91e-05,0.16258524086898704,16.69921985557511,3.1369498821284743
12/24/17,0.0,0.0,0.0,1.12,0.0,1.66,9.0,0.0,0.0,0.0,0.008321553,0.0,0.008321553,0.0,0.00560414,0.28683679975758797,11.510265327900834,2.9636347615723673
1/24/17,0.001,0.0,0.0,1.37,0.99,2.59,0.0,0.0,0.0,0.414641649,4.78e-07,5.55422926,4.78e-07,3.53628111,1.73e-06,0.2523826133082783,12.77076227913404,2.8941105456181297
8/21/15,0.0,0.0,0.0,2.55,7.42,5.92,0.0,0.0,0.0,0.005399836,9.49e-05,0.0,9.49e-05,0.001211094,5.44e-07,0.2686867357161486,17.844080502941218,2.6481927292438376
4/4/19,0.015,0.015,0.011,1.11,0.1,1.64,0.0,0.0,0.0,1.05050814,0.0,0.514562905,0.0,0.835556388,0.0,0.21112782985597742,9.947542657165751,3.260261140916234
4/9/19,0.0,0.0,0.0,1.1,0.05,1.59,0.0,0.0,0.0,0.0,1.1300000000000001e-26,0.0,1.1300000000000001e-26,0.0,0.0,0.23739749849146535,14.62434673056325,3.5302249153426972
5/26/16,0.001,0.0,0.0,1.18,0.66,2.59,0.0,0.0,0.0,0.007533069,0.00955537,0.0,0.00955537,0.0,0.008630008,0.2524984316946746,14.675062373599834,2.6825879661414707
12/27/16,0.002,0.002,0.001,5.06,4.66,4.22,15.0,0.0,2.0,0.042349599,0.000693183,0.06249518,0.000693183,0.033778079,0.002057757,0.20956997679577596,13.227402258050233,1.8455376321450854
12/12/19,0.0,0.0,0.001,1.13,0.0,1.56,1.0,0.0,8.0,3.90997338,0.004452467,3.21763706,0.004452467,1.69458449,0.008160621,0.2590307519596159,24.814149083051976,3.22495726590158
6/8/17,0.003,0.002,0.006,1.36,1.22,2.93,0.0,0.0,0.0,0.324762166,0.001399359,0.460706502,0.001399359,0.74143368,0.004387088,0.3102632222809178,9.815018857650806,3.3392499434626863
10/2/18,0.0,0.0,0.0,3.28,4.16,5.48,4.0,3.0,0.0,0.0,0.075182319,0.0,0.075182319,0.0,0.050908327,0.30307129286950635,21.10825779549406,3.168058811185423
12/6/16,0.0,0.0,0.001,1.24,0.66,2.04,0.0,0.0,1.0,1.22483742,0.000992417,1.30458832,0.000992417,0.099320635,2.27e-06,0.1757044835220954,19.394961133066573,3.6301399924263897
1/20/16,0.0,0.0,0.001,1.53,0.19,1.94,0.0,0.0,0.0,6.18138695,9.16e-05,2.78781748,9.16e-05,1.98889661,1.51e-05,0.2536039438772536,19.387827317978083,2.3787412687594647
11/21/18,0.0,0.0,0.0,1.2,1.15,2.61,0.0,0.0,0.0,0.0,3.62e-11,0.0,3.62e-11,0.0,1.4e-13,0.2951887764807712,12.600337270280164,3.2773014901880586
4/6/20,0.0,0.0,0.0,1.16,0.0,1.64,0.0,0.0,0.0,0.008261325,3.1e-05,0.017138256,3.1e-05,0.022753127,0.000248523,0.2523318395054345,17.43649056653409,2.242317167216393
6/28/15,0.0,0.0,0.008,0.89,0.0,1.35,0.0,0.0,0.0,0.155278817,0.000350364,0.05689178,0.000350364,0.0,3.63e-06,0.3476411639048124,16.686137508851765,2.7244719518862226
5/12/15,0.0,0.0,0.0,1.26,0.0,1.49,0.0,0.0,0.0,0.0,0.019405782,0.0,0.019405782,0.0,0.014276058,0.23547674294220897,15.204667301104683,4.232737878680979
1/2/20,0.0,0.0,0.0,1.34,0.07,1.47,0.0,0.0,0.0,0.0,4.2999999999999994e-23,0.0,4.2999999999999994e-23,0.0,7.29e-25,0.223454989736597,18.334927630317456,3.4530121328683343
5/5/20,0.0,0.0,0.0,1.22,1.15,2.65,7.0,0.0,4.0,0.0,0.003808737,0.001987313,0.003808737,0.014774345,8.43e-06,0.2510000895612753,21.0563083001704,2.0911643594656564
8/10/15,0.0,0.0,0.036,2.45,4.58,6.2,0.0,0.0,0.0,3.56914783,5.73e-05,0.50356847,5.73e-05,0.826897025,0.001146644,0.27120070666673,18.75445320872947,2.8101126068469147
10/10/17,0.001,0.001,0.0,1.23,0.82,2.37,0.0,0.0,0.0,1.00828695,0.0,0.847473085,0.0,0.593385577,1.13e-13,0.29495439223180986,19.459474235969243,2.691600478958267
1/16/19,0.001,0.001,0.0,5.34,5.85,6.675,58.0,45.0,39.0,0.0,0.278520584,0.0,0.278520584,0.0,0.111794472,0.29752096279385276,14.43061869390232,2.585586027092221
7/7/18,0.016,0.024,0.006,1.3,0.99,2.78,41.0,21.0,16.0,18.1400719,0.111418962,30.0894794,0.111418962,60.6907196,0.140118599,0.26285003614203917,20.393742400551563,3.2022201668909163
2/21/20,0.0,0.0,0.0,1.14,0.0,1.85,0.0,0.0,0.0,0.0,0.001840666,0.0,0.001840666,0.0,0.003133155,0.40648036253805475,21.952927692420445,3.1305385045223857
3/17/19,0.032,0.024,0.032,1.16,0.52,2.21,0.0,0.0,12.0,23.3531036,1.41e-20,11.1044302,1.41e-20,7.63340139,2.81e-22,0.22579490837908664,11.112222506141212,3.017869288068896
9/12/15,0.0,0.0,0.0,1.06,0.75,2.68,0.0,0.0,0.0,0.0,2.06680298,0.0,2.06680298,0.0,0.654029846,0.34831630600497976,17.26666947746081,3.3656354660087113
3/25/17,0.0,0.0,0.0,1.14,0.29,2.16,0.0,0.0,0.0,0.0,0.000368699,0.0,0.000368699,0.0,0.000732997,0.3140413315923746,17.925353225115764,2.632770815305687
1/16/16,0.0,0.0,0.0,1.42,0.43,2.31,0.0,0.0,0.0,0.0,0.002408959,0.0,0.002408959,0.0,0.003379583,0.21516899777272483,17.42694014670463,3.0892299839652426
1/31/19,0.013,0.014,0.0,1.34,3.58,4.01,0.0,0.0,2.0,0.038621333,0.092884898,0.153295621,0.092884898,0.132113606,0.072929263,0.25100687743865885,13.827360331983106,2.8891419855731377
6/26/20,0.0,0.0,0.0,4.79,7.85,8.84,0.0,0.0,0.0,0.045710817,0.334846973,0.148468018,0.334846973,0.03136728,0.242257118,0.2733558625704301,17.720285244535226,3.7400420304225817
3/31/20,0.0,0.0,0.0,1.09,0.0,1.42,0.0,0.0,0.0,0.0,1.62e-05,0.0,1.62e-05,0.0,0.000423286,0.24185790134298774,19.657410399120206,2.498460151063618
10/26/17,0.005,0.001,0.0,1.42,3.01,3.7,0.0,0.0,0.0,0.0,2.11e-16,0.0,2.11e-16,7.26e-05,6.540000000000001e-21,0.19336881114726043,17.29607557489264,3.101807049969455
5/18/17,0.02,0.007,0.025,1.28,0.78,2.78,0.0,0.0,0.0,18.7510548,0.00013542,10.7138662,0.00013542,5.38892317,0.003405567,0.2934624426804599,17.418057248040416,2.695169264579636
7/18/17,0.0,0.0,0.0,2.47,1.69,3.24,0.0,0.0,0.0,0.0,8.55e-06,0.0,8.55e-06,0.0,8.86e-06,0.15275297443994823,20.266269183730348,4.037792503240709
3/14/16,0.0,0.0,0.0,0.98,0.0,1.55,0.0,0.0,0.0,0.0,0.00972636,0.0,0.00972636,0.0,2.23e-07,0.26338709675547745,14.557577682758644,3.5927539261743195
5/16/20,0.0,0.0,0.0,1.13,0.05,1.7,0.0,0.0,0.0,0.000563389,5.17e-07,0.0,5.17e-07,0.007863467,3.06e-05,0.3183355400229891,13.231270234942395,2.6933136270251317
10/23/16,0.0,0.0,0.0,1.21,0.43,1.95,0.0,0.0,0.0,0.0,4.90093231,0.000687957,4.90093231,0.055793162,1.19433403,0.24271114475195865,22.17669573456828,3.0458289999505617
10/30/17,0.0,0.0,0.001,2.5,1.48,5.0,18.0,0.0,0.0,0.204780206,0.030885637,0.049712792,0.030885637,0.003368954,0.002190191,0.2950394674826242,19.27798225550555,3.8093280068139035
3/22/20,0.0,0.0,0.0,1.11,0.0,1.53,0.0,0.0,0.0,0.0,0.000127353,0.0,0.000127353,0.0,0.000382529,0.18453166773053065,14.5902592408257,2.47479819088581
2/19/19,0.0,0.0,0.0,1.2,1.43,2.34,0.0,0.0,0.0,0.0,0.000771554,0.0,0.000771554,0.0,0.007288903,0.23936442889684692,16.230253205116878,3.082180894121031
6/15/19,0.086,0.052,0.013,4.62,3.21,5.8,25.0,0.0,40.0,95.3523026,0.002628565,69.5181961,0.002628565,49.4822998,0.003146566,0.2691113574398007,19.273738614306673,2.6117186184017362
9/17/18,0.001,0.0,0.0,1.24,0.59,2.23,0.0,0.0,0.0,0.448362499,0.058096647,0.039037477,0.058096647,0.106651872,0.143605471,0.3077365628729831,24.531329835026227,3.885543109098548
9/7/18,0.0,0.0,0.0,1.56,3.51,4.02,0.0,0.0,0.0,0.0,0.099751353,0.0,0.099751353,0.0,0.000290538,0.21100384014018153,19.357603199635935,1.8983086053625104
7/2/16,0.0,0.0,0.024,2.22,0.94,2.61,0.0,0.0,0.0,0.24620381,0.002828054,0.156924665,0.002828054,0.082430787,0.000253553,0.22830889402783527,17.69944398014297,2.336064484939516
4/10/16,0.012,0.024,0.002,1.1,2.85,3.61,17.0,20.0,4.0,1.80783248,0.056809187,3.23954368,0.056809187,0.843920052,0.16195178,0.280932422995118,17.734159557385464,2.5395519297586766
2/28/16,0.0,0.0,0.0,1.14,0.0,1.63,0.0,0.0,0.0,0.0,4.23e-09,0.0,4.23e-09,0.0,1.73e-09,0.14349913930889896,14.759645770338208,2.856462430809979
4/21/18,0.005,0.016,0.001,1.08,0.0,1.28,41.0,0.0,15.0,0.657482505,0.005476736,1.73715961,0.005476736,1.30226541,0.003085379,0.29348565207749416,12.10841370098594,2.4555253918232323
11/22/19,0.003,0.005,0.009,1.22,0.38,2.3,0.0,0.0,0.0,5.0519104,0.00439547,7.20013237,0.00439547,5.66152859,0.001236331,0.32821719390431564,17.055830172889518,3.173495950934894
2/4/19,0.0,0.0,0.0,1.38,2.82,3.71,0.0,0.0,0.0,0.0,0.302231312,0.0,0.302231312,0.0,0.142264366,0.24809034826211987,15.142025755606136,3.339868262239214
6/25/17,0.0,0.0,0.0,1.22,0.4,2.04,0.0,0.0,0.0,0.0,4.06e-09,0.0,4.06e-09,0.0,4.68e-08,0.2562711305473723,30.228220580879558,2.4489117744678155
9/17/19,0.0,0.0,0.0,1.6825,3.06,4.01,15.0,0.0,4.0,0.0,3.76e-28,0.0,3.76e-28,0.0,2.1e-27,0.28158717969349467,19.100713368446307,3.632429798339726
10/12/17,0.01,0.017,0.003,1.2,0.61,2.26,0.0,0.0,0.0,0.108792335,0.0,0.33532092,0.0,0.384277225,0.010400266,0.20956492066038962,22.89499408879751,3.5257932432402455
2/23/20,0.0,0.0,0.0,1.13,0.14,1.81,0.0,0.0,0.0,0.0,0.003004074,0.0,0.003004074,0.0,0.004214421,0.34082117613937263,14.594609816631156,3.554768349214034
4/28/20,0.022,0.01,0.025,1.11,0.5,1.6,28.0,75.0,86.0,79.8134384,2.4e-06,76.6958084,2.4e-06,68.89505,1.94e-06,0.18993204491242593,17.01160933926042,3.248082429616723
5/1/20,0.0,0.0,0.0,1.8,3.81,4.1,0.0,0.0,0.0,0.0,6.46e-06,0.0,6.46e-06,0.039008215,1.12e-05,0.2685380123441313,15.963028489941387,2.8945876712928897
3/19/18,0.0,0.0,0.0,0.99,0.0,1.41,17.0,26.0,40.0,0.002823927,0.063085556,0.0,0.063085556,0.0,0.01533553,0.18291019638976075,21.427117206710946,2.7790421595781796
2/23/16,0.001,0.0,0.0,1.21,0.0,1.47,0.0,0.0,0.0,0.0,2.59e-07,0.0,2.59e-07,0.0,5.99e-06,0.28594853691607364,14.474375425293518,2.6995163083720515
5/25/20,0.0,0.0,0.0,2.98,0.9,3.32,0.0,0.0,0.0,0.089187376,3.58e-07,0.186215281,3.58e-07,0.693154037,1.33e-05,0.24309264377315748,25.471178048709447,2.63202987798125
2/13/16,0.041,0.026,0.041,1.2,0.0,1.38,0.0,30.0,36.0,63.3809357,6.45e-06,59.8850899,6.45e-06,49.9469299,5.44e-06,0.22653392256929325,20.285771098910615,2.651782601725016
4/17/19,0.0,0.0,0.0,1.09,0.0,1.54,0.0,0.0,0.0,0.0,0.015630573,0.0,0.015630573,0.0,0.017213076,0.26752110620063824,14.4551016309384,2.952219375965657
6/28/19,0.016,0.031,0.005,1.63,1.6,3.38,0.0,0.0,0.0,1.20742023,0.019627065,4.13708115,0.019627065,15.0809002,0.015315414,0.31998400431269586,11.81928242855676,3.9256690483391634
10/28/19,0.007,0.007,0.014,1.39,1.13,3.1,0.0,0.0,0.0,16.4539299,0.029021502,20.0122585,0.029021502,16.3022861,0.02604425,0.3047542057853564,17.489759747937143,3.2659965825124413
9/15/15,0.0,0.0,0.0,0.97,0.73,2.52,0.0,0.0,0.0,1.09353733,2.65474319,1.83510101,2.65474319,0.090628102,0.455117226,0.2602081700929757,10.989001179192075,3.2715155144390895
4/13/15,0.0,0.0,0.0,1.0675,0.0,1.52,0.0,0.0,0.0,0.0,0.00237627,0.0,0.00237627,0.0,0.000593648,0.1625740978138897,11.622339691316558,2.621969890549468
9/19/15,0.0,0.0,0.0,0.88,0.54,2.3,0.0,0.0,0.0,0.139619634,1.29261017,0.113505051,1.29261017,0.134751931,0.860452652,0.24059406328888386,20.11272004805426,3.970398806118728
1/9/17,0.012,0.007,0.011,0.63,0.57,2.38,0.0,0.0,1.0,1.5514102,9.36e-07,3.95364118,9.36e-07,1.32077312,3.85e-06,0.1996519207632548,13.7507915364944,2.47277071701268
12/17/15,0.049,0.015,0.016,1.13,0.19,1.52,0.0,0.0,0.0,85.1398163,0.008901581,70.9161453,0.008901581,61.2305107,0.015798211,0.22222214797269915,20.872947951176357,2.921989586623782
6/13/18,0.0,0.001,0.0,4.93,1.62,3.47,3.0,0.0,2.0,0.0,0.000581075,0.0,0.000581075,0.0,3.75e-06,0.2925039521950929,23.073114347511932,3.685185528039864
12/18/18,0.001,0.001,0.0,2.78,6.72,6.92,45.0,45.0,48.0,0.069855936,0.027573109,0.298707396,0.027573109,0.0,0.015744567,0.2819051772734742,24.611343688673145,3.1449885978497374
2/1/17,0.01,0.007,0.006,1.11,0.17,1.89,4.0,45.0,8.0,0.683410585,2.12e-06,9.76031208,2.12e-06,8.45030594,1.79e-05,0.209616115447536,16.75663623080115,2.6972465511775234
12/15/15,0.0,0.003,0.0,1.42,0.0,1.64,6.0,12.0,13.0,1.01169932,0.000301434,1.84775543,0.000301434,1.74373066,0.000580028,0.338945992015655,20.149924705627395,2.661230565573189
7/23/17,0.0,0.0,0.0,1.27,1.22,2.82,0.0,0.0,0.0,0.0,1.57e-16,0.069116518,1.57e-16,0.0,3.45e-09,0.284800217955596,9.039927994548936,2.298565974935709
8/15/17,0.0,0.0,0.0,3.47,6.87,8.84,0.0,0.0,0.0,0.0,0.003622659,0.0,0.003622659,0.001710731,0.005629286,0.28746571133456716,15.340726877992832,2.860658827440001
2/20/19,0.0,0.0,0.0,1.19,1.32,2.23,0.0,0.0,0.0,0.0,0.000251038,0.0,0.000251038,0.0,0.000147783,0.24688616694831322,18.987418923665086,2.0111051644765876
8/17/15,0.063,0.048,0.005,4.04,11.02,10.83,0.0,0.0,0.0,15.4262114,0.000127876,21.5151291,0.000127876,18.9228687,1.17e-06,0.27183293424443555,23.830601391547585,2.5740147540266807
9/10/17,0.059,0.021,0.037,4.11,5.92,6.3,24.0,28.0,31.0,61.7405319,0.030724704,81.2782516,0.030724704,69.08741,0.003790297,0.24999081382476124,17.074210518782024,3.412629443185216
2/5/20,0.0,0.001,0.0,1.15,0.0,1.57,0.0,0.0,2.0,0.778800726,8.66e-24,0.0,8.66e-24,0.0,4.78e-11,0.22591312270461855,16.08220954862778,3.0831254405002966
10/1/16,0.0,0.0,0.0,1.24,0.59,2.37,0.0,0.0,0.0,0.0,0.138187408,0.0,0.138187408,0.0,0.964307785,0.1935545164678427,10.150249029709714,2.9118644110513254
7/10/18,0.0,0.0,0.0,2.5725,4.83,6.81,0.0,0.0,0.0,0.0,0.030872226,0.0,0.030872226,0.0,0.024059415,0.1688723505945537,22.358511886215375,3.412276585211879
4/14/19,0.0,0.0,0.0,1.1,0.03,1.55,0.0,0.0,0.0,0.666447401,0.006863102,0.364891231,0.006863102,0.113778085,0.013592094,0.23444521556965908,18.64245788774196,2.778874010491793
7/4/18,0.002,0.001,0.002,1.35,1.29,3.24,0.0,0.0,2.0,1.16247261,0.05659461,1.73271239,0.05659461,1.72708035,0.071507692,0.2468393170771307,13.714521482130882,3.2229566054670693
5/9/18,0.014,0.013,0.0,1.13,0.0,1.68,15.0,12.0,12.0,0.231060371,0.001314282,0.612193882,0.001314282,2.52979112,0.000269269,0.2568399666313704,18.571378844514314,3.153464711040391
10/10/16,0.0,0.0,0.001,1.18,0.29,1.94,0.0,0.0,0.0,0.716014862,0.079607964,0.381889254,0.079607964,0.922040582,0.01764223,0.28450398707928515,19.56038624465558,4.030716556535078
8/18/15,0.006,0.021,0.002,3.23,10.7,9.65,15.0,10.0,15.0,0.661093116,4.73e-05,0.352421343,4.73e-05,0.222989827,5.31e-07,0.18211380385220327,20.329588558900184,2.718109683426328
10/30/19,0.042,0.048,0.005,1.44,1.2,2.93,0.0,0.0,4.0,3.75031638,0.005612522,6.63912773,0.005612522,8.21220684,0.008908287,0.2500498431405265,12.857166357601873,3.0716435315280335
9/13/16,0.003,0.007,0.002,2.78,4.04,4.52,33.0,25.0,25.0,0.515558124,0.001048157,2.14783549,0.001048157,6.17503166,0.001237169,0.24313778430910943,15.7388693998668,3.1453268567488237
11/11/15,0.0,0.0,0.0,1.23,0.22,1.92,0.0,0.0,0.0,0.0,0.013545156,0.0,0.013545156,0.0,0.01752153,0.356934764547498,19.38049361073262,3.017718376703988
3/24/17,0.001,0.0,0.001,1.15,0.33,1.93,4.0,10.0,0.0,0.0,0.000917818,0.0,0.000917818,0.350227654,0.000307616,0.28481124809096064,13.807026950289108,3.2047025981917914
5/26/17,0.0,0.0,0.0,1.84,4.17,5.13,42.0,31.0,28.0,0.123351336,0.003373716,0.397583187,0.003373716,0.102925517,3.77e-05,0.2723884429067979,10.829833845900396,2.471255620484161
10/15/19,0.0,0.001,0.007,4.55,7.79,9.65,0.0,0.0,0.0,2.00912547,0.001577893,6.36863232,0.001577893,3.17386866,7.6e-05,0.14784328105055378,25.99800642012613,4.180271841556444
5/20/19,0.038,0.028,0.005,1.15,0.14,2.21,3.0,20.0,0.0,10.0707445,0.0,14.067153,0.0,23.1216164,6.64e-13,0.20835370515999108,18.156954822364845,3.682750535115801
5/14/16,0.0,0.0,0.0,1.25,0.87,2.87,0.0,0.0,0.0,0.000337844,8.16e-10,0.008935392,8.16e-10,0.020342514,2.59e-09,0.21860512623553677,30.058166763191338,3.8172452404039148
2/20/16,0.0,0.0,0.0,1.21,0.0,1.56,1.0,4.0,10.0,0.0,0.003051013,0.0,0.003051013,0.0,2.14e-05,0.2303750107874328,20.860476908544946,3.4058618230160294
2/21/18,0.001,0.002,0.0,1.01,0.0,1.31,5.0,0.0,3.0,0.362087697,4.36e-05,1.22705412,4.36e-05,1.07603157,0.000290119,0.17715085201384453,18.516583120130637,2.4972152622461907
1/25/16,0.0,0.0,0.006,1.65,0.0,1.6,0.0,6.0,0.0,0.053105317,5.6e-05,0.150428697,5.6e-05,0.807262361,2.2e-05,0.27809041401528517,13.050058156648427,3.3491381105898976
11/5/18,0.0,0.0,0.0,1.09,0.12,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16e-08,0.25283490776627926,17.957445798974707,2.320400469530771
9/15/18,0.01,0.009,0.003,1.23,0.71,2.38,1.0,0.0,0.0,0.009980937,0.054650009,0.183457002,0.054650009,0.874365151,0.245583057,0.1532742307113517,13.15518747567383,3.1150140201574144
4/26/15,0.0,0.0,0.0,0.7725,0.0,1.6,0.0,0.0,0.0,0.0,6.18e-23,0.0,6.18e-23,0.0,3.97e-23,0.23112632731115618,17.270712806852096,2.2053935077978797
2/25/20,0.0,0.0,0.0,1.11,0.1,1.67,0.0,0.0,0.0,0.004265117,0.006842986,0.0865063,0.006842986,0.292429954,0.002771057,0.252516148888374,15.09912209427779,3.150188947012257
3/15/17,0.014,0.008,0.014,1.3,2.83,4.23,0.0,0.0,0.0,5.43030882,0.000162714,3.93169832,0.000162714,2.27640224,0.000315055,0.24196774528620474,23.02417314048578,2.363011517086149
2/12/20,0.0,0.0,0.0,1.13,0.0,1.51,0.0,0.0,0.0,0.0,7.379999999999999e-23,0.0,7.379999999999999e-23,0.0,1.19e-24,0.2644143370239061,24.598335598578323,2.298403248813593
10/11/15,0.003,0.005,0.002,1.69,2.16,4.2,2.0,5.0,4.0,0.571457267,1.4e-22,0.877929807,1.4e-22,0.435746014,1.46e-22,0.1982442580197412,22.732480215491172,2.9988343463045486
6/14/16,0.0,0.0,0.0,1.2,0.92,2.94,0.0,0.0,0.0,0.795508027,1.91e-07,0.86367774,1.91e-07,0.107932039,6.34e-06,0.22953025907293317,10.685672902795321,2.812990282334955
10/25/16,0.008,0.009,0.014,1.18,0.4,1.94,0.0,0.0,0.0,3.76920485,1.22008324,6.77288532,1.22008324,4.57885265,1.11837387,0.25541327472575476,16.517171723535697,2.905872076190197
8/16/16,0.017,0.004,0.009,1.32,1.06,2.66,0.0,0.0,0.0,37.3694229,0.000628433,40.0955811,0.000628433,46.1485367,5.96e-06,0.3073859674113074,18.822844394025715,3.7241339066716908
11/26/16,0.012,0.005,0.04,1.28,0.1,1.56,0.0,0.0,0.0,41.3232956,0.0,42.9439812,0.0,48.0452538,6.61e-08,0.21842749813332996,21.782906738234608,2.994164257551048
1/4/20,0.0,0.0,0.0,1.39,0.05,1.72,0.0,0.0,0.0,0.0,5.0699999999999994e-23,0.0,5.0699999999999994e-23,0.0,1.03e-06,0.24558179869838045,15.298066148186473,3.10298590219276
4/25/18,0.001,0.0,0.001,1.09,0.0,1.38,0.0,0.0,0.0,0.0,0.005087815,0.0,0.005087815,0.0,0.003877468,0.2553001500823629,20.743446906205932,2.3223631524603494
12/26/19,0.022,0.007,0.017,1.12,0.0,1.48,0.0,0.0,4.0,11.5027885,0.0,12.2654781,0.0,10.4532375,0.0,0.2676923240160849,18.140692932695615,2.932153359620929
7/25/17,0.004,0.005,0.003,1.24,0.85,2.51,0.0,0.0,0.0,0.0,1.01e-13,0.157552287,1.01e-13,1.05911279,2.47e-11,0.22159637105639118,10.3674552685128,2.5240029736968883
4/4/15,0.0,0.0,0.0,1.0975,0.0,1.49,0.0,0.0,0.0,0.0,0.000782451,0.0,0.000782451,0.0,0.000533089,0.2469162109157979,9.93829594770989,3.242341559844762
4/11/18,0.0,0.0,0.0,1.02,0.0,1.2,0.0,0.0,0.0,0.0,0.025152415,0.068032458,0.025152415,0.382422328,0.013434514,0.20466922743665325,13.029402911308598,3.4793993576873246
6/22/18,0.0,0.0,0.0,2.0,0.71,2.6,9.0,0.0,0.0,0.0,4.34e-05,0.0,4.34e-05,0.0,3.87e-07,0.22796187085275849,12.112033898742213,3.9544868026269695
